x,y,ra,dec,flux/mCrab,kind,cmosnum
1908.0,1887.0,51.42100000000001,-16.77,1.3830960854092527,point,48
2428.0,875.0,53.603,-15.225,0.21752669039145908,point,48
2052.0,417.0,53.28100000000001,-13.907,0.17469750889679714,point,48
857.0,2556.0,48.451,-17.035999999999998,0.16982206405693953,point,48
3957.0,3901.0,53.706,-22.97,0.1684590747330961,point,48
2703.0,2971.0,51.96100000000001,-19.808,0.15190391459074734,point,48
3238.0,3291.0,52.782,-21.004,0.14269395017793593,point,48
2159.0,4017.0,49.618,-21.371,0.13956583629893238,point,48
3335.0,1587.0,54.806,-17.599,0.10064768683274022,point,48
2381.0,845.0,45.0179,-10.8246,3.585449702222609,b'ExtraGalactic-AGN'b'MCG-02-08-038',47
2083.0,1977.0,43.13399999999999,-12.769,0.7123487544483986,point,47
3749.0,2972.0,45.466,-16.592,0.16364412811387902,point,47
3683.0,2240.0,46.152,-15.048,0.14178291814946622,point,47
590.0,2609.0,39.357,-12.358,0.12665124555160143,point,47
220.0,1355.0,40.052,-9.4496,0.11190035587188613,point,47
3346.0,3150.0,44.419,-16.514,0.10149110320284697,point,47
2016.0,617.0,48.556,-22.596,3.671174377224199,point,46
3097.0,3201.0,48.01600000000001,-28.989,1.294626334519573,point,46
2589.0,3084.0,46.982,-28.219,0.6409964412811388,point,46
1907.0,1738.0,47.029,-24.761,0.49149466192170815,point,46
1389.0,40.0,47.82899999999999,-20.773000000000003,0.47167259786476895,point,46
1365.0,1707.0,45.86,-24.122,0.30791814946619217,point,46
3269.0,1875.0,49.95399999999999,-26.455,0.23201423487544484,point,46
1943.0,226.0,48.83,-21.725,0.20558007117437724,point,46
1074.0,1992.0,44.878,-24.38,0.20473309608540924,point,46
2344.0,3371.0,46.069,-28.537,0.16908896797153025,point,46
2892.0,1904.0,49.062,-26.13,0.1438540925266904,point,46
398.0,1565.0,43.91,-22.783,0.14051601423487545,point,46
491.0,2597.0,42.859,-24.947,0.11183274021352314,point,46
3257.0,2810.0,48.849,-28.359,0.11024911032028471,point,46
2605.0,3296.0,46.762,-28.665,0.10218149466192172,point,46
2640.0,492.0,41.277,-18.571,0.5349466192170819,point,45
1852.0,3640.0,35.637,-23.818,0.4186832740213523,point,45
1925.0,3283.0,36.262,-23.215,0.2245978647686833,point,45
3677.0,1873.0,41.792,-22.492,0.18009964412811388,point,45
148.0,3467.0,32.321,-21.383000000000006,0.1542491103202847,point,45
3740.0,1338.0,42.577,-21.499,0.1492064056939502,point,45
957.0,1790.0,36.172,-19.141,0.1396761565836299,point,45
3068.0,1745.0,40.65,-21.541,0.1332455516014235,point,45
1271.0,3777.0,34.229,-23.371,0.1250996441281139,point,45
3698.0,1113.0,42.75899999999999,-21.003,0.11412099644128114,point,45
3727.0,3880.0,39.366,-26.508000000000006,0.10529893238434164,point,45
2200.0,3808.0,36.155,-24.564,0.10441281138790036,point,45
3226.0,1752.0,37.524,-8.9984,1.3646619217081852,point,44
3597.0,1417.0,38.658,-8.787,0.8095729537366549,point,44
2048.0,2733.0,34.0,-9.4866,0.1905622775800712,point,44
729.0,427.0,34.242,-3.4156,0.10738078291814947,point,44
1191.0,3306.0,23.688,-4.5038,0.5275444839857653,point,43
1241.0,3242.0,23.862,-4.4433,0.24208185053380782,point,43
2379.0,3339.0,25.938,-6.0439,0.15633807829181495,point,43
828.0,1631.0,25.07,-0.8337100000000001,0.15099288256227758,point,43
3122.0,868.0,30.435,-2.1997,0.14041281138790035,point,43
2337.0,23.0,29.961,0.39362,0.12573665480427046,point,43
1534.0,219.0,28.175,1.0097,0.12145195729537368,point,43
2010.0,2426.0,26.361,-3.8286,0.10877935943060499,point,43
734.0,3887.0,24.75642,-17.950110000000006,0.7020594804597113,b'Galactic-Star'b'UVCet',42
