x,y,ra,dec,flux/mCrab,kind,cmosnum
4084.0,196.0,10.897,-17.986,1.3601423487544484,point,48
2580.0,3273.0,3.033,-15.843,0.5064412811387901,point,48
3933.0,3300.0,3.4855,-18.902,0.31670106761565836,point,48
1201.0,1891.0,5.7175,-12.209,0.18146619217081852,point,48
4088.0,2115.0,6.3673,-18.805,0.1643950177935943,point,48
3625.0,125.0,10.856,-16.93,0.1537508896797153,point,48
3172.0,467.0,9.854,-16.066,0.15323487544483988,point,48
1383.0,3844.0,359.79,-4.1265,0.2503131672597865,point,47
2971.0,2451.0,3.5423,-7.1999,0.1709537366548043,point,47
3043.0,230.0,8.6122,-6.5032,0.14222064056939504,point,47
1827.0,2701.0,2.5428,-4.7077,0.1296725978647687,point,47
0.0,1110.0,5.4473,0.0095518,0.11158718861209965,point,47
528.0,2616.0,2.251,-1.7452,0.10954804270462634,point,47
261.0,3885.0,351.33,-12.128,0.6874377224199288,point,46
2969.0,826.0,359.38,-17.301,0.6773665480427048,point,46
2367.0,3348.0,353.19,-16.752,0.4314946619217082,point,46
1727.0,2128.0,355.87,-14.928,0.38498220640569397,point,46
417.0,3127.0,353.13,-12.264,0.34334519572953737,point,46
1551.0,2183.0,355.68,-14.545,0.316288256227758,point,46
3917.0,3811.0,352.55,-20.39,0.2725800711743772,point,46
963.0,1489.0,357.11,-12.989,0.23244483985765124,point,46
1115.0,2820.0,354.05,-13.753,0.17173665480427047,point,46
3028.0,760.0,359.55,-17.410999999999998,0.16855871886121,point,46
3408.0,301.0,0.7816,-18.097,0.1635729537366548,point,46
1101.0,550.0,359.33,-12.981,0.1499964412811388,point,46
2564.0,3653.0,352.53,-17.285999999999998,0.11849110320284698,point,46
3624.0,1592.0,357.79,-19.05,0.10365480427046264,point,46
1911.0,3823.0,350.76,-6.5958,0.4500355871886121,point,45
4027.0,715.0,358.54,-10.418,0.3059288256227758,point,45
4025.0,709.0,358.55,-10.414,0.20886120996441282,point,45
1514.0,1658.0,355.57,-5.0359,0.199202846975089,point,45
2049.0,853.0,357.58,-5.9911,0.18865836298932384,point,45
1257.0,1404.0,356.07,-4.3726,0.15836654804270464,point,45
805.0,1487.0,355.74,-3.3743,0.12377935943060499,point,45
2341.0,3761.0,351.02,-7.5514,0.11864056939501781,point,45
126.0,1382.0,355.76,-1.8063,0.11384341637010675,point,45
366.0,2658.0,352.94,-2.7431,0.1049964412811388,point,45
901.0,4082.0,357.71,6.1529,0.3159572953736655,point,44
1488.0,1712.0,3.29,5.5972,0.2850711743772242,point,44
1380.0,3119.0,0.050089,5.3881,0.19434163701067617,point,44
3343.0,1196.0,5.045,1.5504,0.18345195729537367,point,44
975.0,2158.0,2.1099,6.6192,0.15271886120996442,point,44
2027.0,639.0,5.9034,4.7071,0.1506405693950178,point,44
2296.0,3004.0,0.6108399999999999,3.3514,0.1335373665480427,point,44
2909.0,2722.0,1.4486,2.0515,0.13165480427046264,point,44
2443.0,1133.0,4.9093,3.6103,0.12092170818505338,point,44
2875.0,2932.0,0.95961,2.0625,0.11762989323843417,point,44
4037.0,1113.0,5.4473,0.0095518,0.11158718861209965,point,44
1680.0,1250.0,3.1225,14.566,0.67355871886121,point,43
3205.0,1671.0,2.6302,10.975,0.3638078291814946,point,43
3518.0,647.0,5.0866,10.581,0.22469395017793597,point,43
893.0,1831.0,1.4961,16.166,0.21101423487544485,point,43
3685.0,2214.0,1.5339,9.7159,0.1642562277580071,point,43
1962.0,2850.0,359.48,13.405,0.1526370106761566,point,43
3124.0,1711.0,2.5114,11.145,0.1492811387900356,point,43
3746.0,1424.0,3.3687,9.8278,0.13037722419928827,point,43
