x,y,ra,dec,flux/mCrab,kind,cmosnum
3982.0,866.0,195.32125,-61.601833,31.294547510902262,b'Galactic-Compact-Binary-Pulsar'b'GX304-1',48
2952.0,1608.0,192.415042,-59.087028,5.493246028998947,b'Galactic-Compact-Binary-NS'b'1A1246-588',48
3942.0,1140.0,194.03,-61.45399999999999,2.112384341637011,point,48
3227.0,1681.0,191.93,-59.68899999999999,1.9824911032028472,point,48
3161.0,293.0,198.23,-59.813,1.1343060498220643,point,48
2484.0,1856.0,191.61,-57.949,0.7623131672597866,point,48
3843.0,1879.0,190.61,-61.01600000000001,0.7101779359430607,point,48
2476.0,2151.0,190.36,-57.833,0.6539857651245552,point,48
1926.0,3889.0,183.72,-55.785,0.583096085409253,point,48
1690.0,2480.0,189.53,-55.933,0.5066548042704626,point,48
771.0,3755.0,185.32,-53.297,0.3862633451957296,point,48
2644.0,3453.0,184.74,-57.62,0.3759430604982207,point,48
767.0,1337.0,194.55,-54.185,0.35704626334519574,point,48
2829.0,2914.0,186.83,-58.309,0.3504519572953737,point,48
3327.0,3827.0,182.42,-58.912,0.325932384341637,point,48
3202.0,607.0,196.8,-59.872,0.30543772241992884,point,48
3033.0,3799.0,182.88,-58.282,0.30308896797153023,point,48
3246.0,1635.0,192.13,-59.745,0.2914377224199289,point,48
3622.0,205.0,198.55,-60.87,0.2910427046263345,point,48
3543.0,3262.0,184.62,-59.719,0.28891814946619215,point,48
2362.0,2275.0,189.91,-57.528,0.2645266903914591,point,48
3574.0,1783.0,191.25,-60.441,0.25909964412811387,point,48
3903.0,2275.0,188.73,-60.999,0.25765124555160146,point,48
2099.0,3771.0,184.01,-56.235,0.2440071174377224,point,48
2210.0,1318.0,194.04,-57.475,0.2417473309608541,point,48
2914.0,1911.0,191.1,-58.90600000000001,0.22029181494661923,point,48
3396.0,2364.0,188.75,-59.825,0.21919217081850537,point,48
1339.0,3422.0,186.09,-54.729,0.21853736654804273,point,48
3245.0,260.0,198.37,-60.008,0.20251601423487547,point,48
2719.0,3549.0,184.27,-57.733,0.2019252669039146,point,48
2922.0,1916.0,191.08,-58.924,0.192270462633452,point,48
1776.0,4073.0,183.15,-55.345,0.18669395017793594,point,48
1592.0,3091.0,187.17,-55.452,0.180779359430605,point,48
2680.0,1756.0,191.92,-58.426,0.17272953736654806,point,48
2237.0,1959.0,191.32,-57.357,0.16515658362989324,point,48
753.0,585.0,197.48,-54.285,0.1611316725978648,point,48
3126.0,2208.0,189.65,-59.279,0.1592135231316726,point,48
2608.0,3278.0,185.5,-57.632,0.15813167259786476,point,48
3125.0,1717.0,191.83,-59.44600000000001,0.15583629893238435,point,48
993.0,1978.0,191.95,-54.529,0.1552384341637011,point,48
300.0,85.0,199.48,-53.3,0.14827402135231318,point,48
159.0,775.0,196.89,-52.905,0.1454946619217082,point,48
1744.0,1237.0,194.57,-56.431,0.1427081850533808,point,48
1757.0,3398.0,185.81,-55.673,0.14090391459074736,point,48
2736.0,2117.0,190.33,-58.432,0.1398149466192171,point,48
3149.0,1512.0,192.73,-59.563,0.13827758007117438,point,48
867.0,3647.0,185.64,-53.563,0.1364199288256228,point,48
404.0,755.0,196.91,-53.466,0.1338576512455516,point,48
1094.0,1028.0,195.65,-54.992,0.13117081850533807,point,48
