x,y,ra,dec,flux/mCrab,kind,cmosnum
2122.0,3045.0,350.32,-26.986,1.5567259786476868,point,48
1762.0,847.0,344.69,-26.155,0.33116014234875446,point,48
3850.0,3834.0,353.48,-23.727,0.20519928825622777,point,48
3670.0,1234.0,347.2,-22.33,0.19284697508896798,point,48
3218.0,3188.0,351.49,-24.689,0.18308540925266906,point,48
1816.0,992.0,345.08,-26.152,0.16413879003558718,point,48
1058.0,163.0,342.43,-27.115,0.1613487544483986,point,48
1756.0,1027.0,345.12,-26.307,0.13504982206405697,point,48
360.0,3034.0,348.88,-30.816,0.13002491103202848,point,48
1389.0,2373.0,344.41,-36.935,0.8396441281138791,point,47
2479.0,735.0,341.24,-33.251,0.4693238434163702,point,47
2784.0,2130.0,345.12,-33.744,0.3495053380782918,point,47
174.0,1457.0,340.66,-38.755,0.27816725978647683,point,47
3006.0,3216.0,348.15,-34.074,0.2760533807829182,point,47
3549.0,1451.0,344.1,-31.566,0.2713736654804271,point,47
310.0,636.0,338.62,-37.732,0.26936654804270466,point,47
2384.0,2670.0,346.16,-35.02,0.251797153024911,point,47
3565.0,2715.0,347.33,-32.501,0.1972811387900356,point,47
3898.0,2980.0,348.29,-31.97,0.17640925266903917,point,47
2463.0,2535.0,345.88,-34.749,0.16502135231316728,point,47
575.0,2097.0,342.83,-38.453,0.15259430604982208,point,47
1550.0,3982.0,348.94,-37.781,0.13817793594306052,point,47
3176.0,1133.0,342.95,-32.104,0.13455160142348754,point,47
3117.0,2804.0,347.17,-33.534,0.11259074733096086,point,47
1500.0,2879.0,359.7831,-30.628,2.6845101888975256,b'ExtraGalactic-AGN'b'QSOB2356-309',46
2316.0,1576.0,356.92,-28.142,0.961779359430605,point,46
2317.0,1581.0,356.93,-28.143,0.9577935943060498,point,46
3281.0,1746.0,357.92,-26.083,0.2862099644128114,point,46
956.0,2068.0,357.35,-31.434,0.2701494661921708,point,46
1539.0,2711.0,359.37,-30.461,0.2613416370106762,point,46
2489.0,3859.0,2.8292,-28.853,0.25812099644128117,point,46
199.0,2222.0,357.28,-33.197,0.19740213523131678,point,46
2338.0,1615.0,357.03,-28.114,0.16190035587188611,point,46
2821.0,736.0,355.14,-26.557,0.13783274021352312,point,46
585.0,898.0,354.06,-31.598000000000006,0.12242704626334519,point,46
3492.0,2484.0,359.87,-25.981,0.11480071174377224,point,46
