x,y,ra,dec,flux/mCrab,kind,cmosnum
2602.0,105.0,185.3414208,30.176975,15.724191808668891,b'ExtraGalactic-AGN'b'1ES1218+304',48
3538.0,3789.0,194.95,27.943,4.205338078291815,point,48
1850.0,505.0,185.3820438,28.2329167,2.8263772408081276,b'ExtraGalactic-AGN'b'ON231',48
1994.0,2201.0,189.42,26.708,2.162277580071174,point,48
2983.0,3205.0,192.92,27.541,0.46747330960854094,point,48
964.0,1066.0,185.63,25.843000000000004,0.3382241992882562,point,48
968.0,1342.0,186.26,25.562,0.30200711743772246,point,48
3355.0,1388.0,189.27,30.334,0.23857651245551598,point,48
3465.0,964.0,188.42,31.018,0.23260854092526692,point,48
3818.0,9.0,186.6,32.742,0.1732526690391459,point,48
3564.0,2367.0,191.8,29.654,0.12037010676156583,point,48
1106.0,1850.0,187.56,25.301,0.11997153024911032,point,48
1239.0,2800.0,189.83,24.53,0.11408896797153024,point,48
781.0,1962.0,187.43,24.523000000000003,0.10193238434163701,point,48
3504.0,659.0,187.75,31.424,0.10103914590747332,point,48
71.0,2645.0,183.57,14.054,1.022455516014235,point,47
3294.0,3070.0,188.02,20.158,0.372135231316726,point,47
229.0,3987.0,186.55,12.99,0.2504270462633452,point,47
2452.0,3237.0,187.42,18.279,0.2454199288256228,point,47
3351.0,742.0,182.99,22.71,0.23411032028469753,point,47
3284.0,2339.0,186.43,20.918000000000006,0.19490035587188612,point,47
1276.0,2606.0,184.78,16.55,0.14819928825622777,point,47
2135.0,3808.0,188.27,17.026,0.14766192170818504,point,47
135.0,3904.0,186.27,12.886,0.1253202846975089,point,47
3734.0,33.0,181.83,24.202,0.12139857651245552,point,47
3426.0,2175.0,186.23,21.381,0.10279715302491103,point,47
1171.0,805.0,194.26,22.032,3.4775088967971524,point,46
161.0,2959.0,197.5,17.526,0.4337366548042705,point,46
2020.0,368.0,194.38,24.213,0.39288256227758006,point,46
3251.0,3757.0,203.17,22.502,0.3729181494661922,point,46
114.0,2466.0,196.43,18.016,0.37017793594306053,point,46
1099.0,231.0,192.95,22.545,0.23683274021352319,point,46
3654.0,1168.0,198.25,26.475,0.21065480427046265,point,46
484.0,2011.0,195.94,19.276,0.20197153024911033,point,46
1978.0,546.0,194.71,23.926,0.1971743772241993,point,46
816.0,3815.0,200.07,17.764,0.18638078291814947,point,46
1931.0,2583.0,198.98,21.419,0.17865480427046265,point,46
1565.0,1961.0,197.2,21.453000000000007,0.1665338078291815,point,46
