x,y,ra,dec,flux/mCrab,kind,cmosnum
531.0,3661.0,230.77,8.5974,1.2398932384341639,point,48
118.0,3654.0,230.47,7.707000000000001,0.7986120996441282,point,48
535.0,3660.0,230.77,8.6057,0.6968683274021353,point,48
690.0,1457.0,226.01,10.439,0.44170818505338083,point,48
3926.0,2480.0,230.57,16.811,0.2802953736654804,point,48
3712.0,2598.0,230.68,16.265,0.2457508896797153,point,48
3007.0,2100.0,229.05,15.076,0.17014590747330963,point,48
3703.0,2284.0,229.97,16.465,0.16839857651245554,point,48
3912.0,3309.0,232.44,16.192,0.11368327402135232,point,48
292.0,1976.0,226.89,9.2234,0.11366192170818505,point,48
3031.0,2771.0,227.73,5.744,1.6586120996441283,point,47
3749.0,3208.0,229.18,7.0161,1.4744128113879005,point,47
3753.0,3211.0,229.19,7.0221,1.1028469750889678,point,47
1031.0,2272.0,225.3,1.6947,0.374270462633452,point,47
1033.0,2271.0,225.3,1.6992,0.360355871886121,point,47
2315.0,2656.0,227.0,4.2544,0.3469893238434164,point,47
3307.0,2746.0,227.86,6.3649,0.3230177935943061,point,47
3486.0,3523.0,229.69,6.2294,0.31177935943060503,point,47
3173.0,1722.0,225.52,6.7548,0.3087544483985766,point,47
1162.0,2836.0,226.62,1.6079,0.28913879003558723,point,47
3301.0,2747.0,227.86,6.3501,0.22729893238434165,point,47
841.0,4059.0,229.08,0.096674,0.1775693950177936,point,47
3899.0,3515.0,229.95,7.1331,0.12970106761565836,point,47
3769.0,3235.0,229.25,7.0407,0.12593950177935945,point,47
1435.0,2718.0,226.55,2.2833,0.1179644128113879,point,47
2666.0,2907.0,227.79,4.8542,0.10906405693950179,point,47
2695.0,2562.0,238.92935,11.1901014,6.368176742955781,b'ExtraGalactic-AGN'b'PG1553+113',46
2838.0,3667.0,241.47,10.683,0.29572241992882564,point,46
325.0,568.0,232.83,7.4557,0.17449466192170818,point,46
4054.0,1154.0,236.8,15.153,0.16899288256227757,point,46
2095.0,1838.0,236.88,10.413,0.14855516014234876,point,46
3722.0,2713.0,240.03,13.304,0.13552313167259786,point,46
18.0,2008.0,235.76,5.7782,0.1174946619217082,point,46
696.0,731.0,233.44,8.1499,0.1082064056939502,point,46
957.0,3850.0,237.53,-2.3749,0.39715302491103205,point,45
2172.0,1921.0,234.19,1.6322,0.28126690391459075,point,45
3759.0,389.0,231.98,6.1624,0.2550604982206406,point,45
746.0,892.0,230.95,-0.74159,0.23844128113879004,point,45
232.0,2938.0,235.03,-3.3066,0.2166014234875445,point,45
2532.0,3109.0,237.04,1.5721,0.1625373665480427,point,45
563.0,162.0,229.24,-0.6224,0.14750889679715298,point,45
2783.0,2554.0,236.01,2.5151,0.11299288256227759,point,45
649.0,3796.0,237.19,-3.0035,0.10756583629893239,point,45
3686.0,2720.0,237.01,4.3584,0.1048932384341637,point,45
800.0,207.0,229.5,-0.13914,0.10040925266903915,point,45
3327.0,3169.0,226.03,-2.8045,0.7114946619217082,point,44
847.0,3621.0,225.24,-8.5159,0.4859786476868327,point,44
1422.0,1384.0,220.76,-5.6575,0.4703914590747331,point,44
1055.0,1768.0,221.33,-6.7336,0.24080782918149468,point,44
2412.0,1287.0,221.27,-3.4372,0.19369039145907474,point,44
378.0,2259.0,221.91,-8.5571,0.17946619217081852,point,44
155.0,2075.0,221.34,-8.9055,0.14762633451957297,point,44
710.0,1074.0,219.57,-6.9728,0.11582562277580072,point,44
2786.0,711.0,220.3,-2.2071,0.11213167259786477,point,44
2221.0,3816.0,226.65,-5.6681,0.10406405693950178,point,44
920.0,2240.0,219.21,-16.227999999999998,0.43861209964412806,point,43
157.0,549.0,214.81,-16.572,0.27801423487544485,point,43
1478.0,3586.0,222.67,-15.996,0.26555871886120996,point,43
1549.0,24.0,214.77,-13.177,0.23241637010676158,point,43
2545.0,1700.0,219.25,-12.305,0.2183523131672598,point,43
3910.0,1221.0,219.23,-9.0014,0.14209252669039146,point,43
3752.0,1822.0,220.43,-9.7843,0.1397829181494662,point,43
138.0,2396.0,218.95,-18.032,0.1141423487544484,point,43
950.0,2201.0,231.21,-10.102,0.2548896797153025,point,42
3086.0,2636.0,233.59,-5.6977,0.21176156583629893,point,42
