x,y,ra,dec,flux/mCrab,kind,cmosnum
3686.0,2447.0,215.46,-38.149,1.0418861209964412,point,48
3145.0,908.0,220.16,-38.783,0.8584341637010677,point,48
2673.0,2975.0,215.62,-35.539,0.5997508896797152,point,48
3156.0,583.0,220.99,-39.147,0.4029537366548043,point,48
1672.0,264.0,223.73,-36.434,0.2675871886120997,point,48
2072.0,728.0,222.04,-36.787,0.2580711743772242,point,48
2595.0,547.0,221.83,-38.041,0.22147330960854095,point,48
2226.0,41.0,223.61,-37.794,0.20859074733096086,point,48
3281.0,2367.0,216.25,-37.442,0.15551957295373664,point,48
788.0,738.0,223.6,-34.143,0.14022775800711743,point,48
2283.0,1653.0,219.42,-36.243,0.12257295373665482,point,48
1775.0,4055.0,214.33,-32.512,0.11031316725978649,point,48
3208.0,2308.0,216.5,-37.366,0.10861209964412812,point,48
2584.0,1555.0,219.26,-36.957,0.10740925266903914,point,48
1123.0,1334.0,221.72,-34.223,0.10736654804270464,point,48
1460.0,2605.0,218.19,-33.542,0.10259074733096087,point,48
2373.0,2774.0,221.72,-26.947,0.29533451957295376,point,47
1240.0,2967.0,222.57,-24.431,0.2628540925266904,point,47
2593.0,3439.0,219.94,-26.696,0.16319572953736655,point,47
3011.0,476.0,226.39,-30.551,0.16154804270462636,point,47
1827.0,3146.0,221.5,-25.447,0.14900711743772244,point,47
1939.0,2252.0,223.41,-26.59,0.1327081850533808,point,47
1129.0,2526.0,223.69,-24.648000000000003,0.11707829181494663,point,47
2148.0,2901.0,221.69,-26.355,0.10922419928825623,point,47
1673.0,2670.0,222.76,-25.621,0.10811743772241994,point,47
2350.0,2699.0,207.33025,-30.309444,5.5586989972473955,b'ExtraGalactic-AGN'b'IC4329A',46
3366.0,2222.0,206.86,-32.847,1.8852669039145913,point,46
3940.0,4036.0,201.99,-31.504,0.9436298932384343,point,46
197.0,2018.0,211.87,-27.015,0.6350177935943061,point,46
200.0,2016.0,211.87,-27.022,0.5376156583629893,point,46
3528.0,2307.0,206.42,-33.042,0.43903914590747334,point,46
3683.0,3568.0,203.4,-31.668000000000006,0.3925266903914591,point,46
3411.0,2185.0,206.88,-32.98,0.3135800711743772,point,46
3321.0,2258.0,206.85,-32.716,0.236846975088968,point,46
2414.0,1732.0,209.39,-31.652,0.2275658362989324,point,46
814.0,1275.0,212.68,-29.104,0.2062170818505338,point,46
2929.0,3890.0,203.88,-29.842,0.19305338078291817,point,46
3870.0,3872.0,202.45,-31.601,0.19222775800711744,point,46
2638.0,106.0,212.82,-34.056,0.15518861209964413,point,46
2858.0,3771.0,204.24,-29.867,0.1531387900355872,point,46
3422.0,2179.0,206.87,-33.008,0.1284306049822064,point,46
3850.0,3694.0,202.86,-31.803,0.128067615658363,point,46
3919.0,3998.0,202.1,-31.519,0.12790391459074732,point,46
3431.0,2209.0,206.79,-32.988,0.11982562277580072,point,46
3951.0,4086.0,201.86,-31.455,0.11100355871886121,point,46
308.0,2425.0,210.83,-26.737,0.10982918149466192,point,46
3516.0,1762.0,207.68,-33.72,0.1074982206405694,point,46
3546.0,1107.0,214.84,-26.644,0.8780782918149467,point,45
