x,y,ra,dec,flux/mCrab,kind,cmosnum
3755.0,2480.0,191.61,-57.949,0.7623131672597866,point,48
3734.0,2775.0,190.36,-57.833,0.6539857651245552,point,48
3555.0,253.0,201.18,-57.613,0.5456939501779361,point,48
2931.0,3068.0,189.53,-55.933,0.5066548042704626,point,48
514.0,3459.0,189.2,-50.33600000000001,0.4733451957295374,point,48
3844.0,4089.0,184.74,-57.62,0.3759430604982207,point,48
2062.0,1883.0,194.55,-54.185,0.35704626334519574,point,48
4055.0,3556.0,186.83,-58.309,0.3504519572953737,point,48
3614.0,2894.0,189.91,-57.528,0.2645266903914591,point,48
603.0,840.0,198.6,-50.901,0.25227758007117435,point,48
3504.0,1929.0,194.04,-57.475,0.2417473309608541,point,48
2537.0,3994.0,186.09,-54.729,0.21853736654804273,point,48
632.0,781.0,198.82,-50.967,0.19195017793594307,point,48
2805.0,3674.0,187.17,-55.452,0.180779359430605,point,48
3542.0,262.0,201.14,-57.585,0.18063345195729538,point,48
3956.0,2389.0,191.92,-58.426,0.17272953736654806,point,48
3503.0,2572.0,191.32,-57.357,0.16515658362989324,point,48
916.0,2647.0,191.96,-51.444,0.1626049822064057,point,48
2083.0,1134.0,197.48,-54.285,0.1611316725978648,point,48
3815.0,3912.0,185.5,-57.632,0.15813167259786476,point,48
2258.0,2533.0,191.95,-54.529,0.1552384341637011,point,48
1655.0,617.0,199.48,-53.3,0.14827402135231318,point,48
708.0,55.0,201.46,-51.099,0.14599288256227758,point,48
1483.0,1297.0,196.89,-52.905,0.1454946619217082,point,48
3042.0,1828.0,194.57,-56.431,0.1427081850533808,point,48
2956.0,3991.0,185.81,-55.673,0.14090391459074736,point,48
3996.0,2753.0,190.33,-58.432,0.1398149466192171,point,48
2828.0,229.0,201.15,-55.95399999999999,0.13944128113879006,point,48
706.0,60.0,201.44,-51.096,0.1363238434163701,point,48
1728.0,1288.0,196.91,-53.466,0.1338576512455516,point,48
1227.0,3293.0,189.47,-51.999,0.13374377224199288,point,48
2402.0,1589.0,195.65,-54.992,0.13117081850533807,point,48
1526.0,2378.0,192.78,-52.885,0.12938434163701068,point,48
590.0,1470.0,196.32,-50.855,0.12893594306049824,point,48
4047.0,3815.0,185.74,-58.18899999999999,0.1265302491103203,point,48
906.0,2383.0,192.94,-51.47,0.1256405693950178,point,48
2478.0,150.0,201.41,-55.146,0.12538790035587188,point,48
3033.0,3905.0,186.1,-55.878,0.11878647686832741,point,48
2244.0,983.0,198.07,-54.654,0.11703202846975089,point,48
774.0,674.0,199.21,-51.288,0.11572953736654805,point,48
2358.0,2548.0,191.86,-54.754,0.11545907473309609,point,48
3396.0,1949.0,193.99,-57.225,0.11500355871886121,point,48
1401.0,3944.0,186.99,-52.18600000000001,0.11410676156583631,point,48
353.0,3682.0,188.49,-49.907,0.11271886120996442,point,48
2261.0,778.0,198.89,-54.691,0.1119608540925267,point,48
1440.0,4016.0,186.7,-52.24800000000001,0.10344839857651246,point,48
867.0,1868.0,194.83,-51.453,0.10304270462633452,point,48
2191.0,3234.0,189.24,-54.205,0.10100355871886123,point,48
2119.0,2673.0,191.45,-54.182,0.10063701067615659,point,48
579.0,2943.0,192.2,-41.306,2.24423487544484,point,47
1064.0,790.0,198.76,-42.614,0.5320640569395018,point,47
572.0,2872.0,192.42,-41.303,0.37384341637010676,point,47
2042.0,2878.0,192.03,-44.654,0.36619217081850536,point,47
610.0,2887.0,192.37,-41.387,0.3593594306049822,point,47
3619.0,3963.0,187.91,-47.967,0.32590035587188615,point,47
603.0,2868.0,192.43,-41.374,0.2944128113879003,point,47
3745.0,3316.0,190.05,-48.435,0.2804483985765125,point,47
605.0,2902.0,192.32,-41.37300000000001,0.26566192170818503,point,47
3804.0,3795.0,188.39,-48.435,0.22896797153024914,point,47
3742.0,1089.0,197.73,-48.735,0.22396085409252672,point,47
3628.0,1425.0,196.58,-48.462,0.2101779359430605,point,47
3543.0,5.0,201.45,-48.24800000000001,0.19740569395017796,point,47
1969.0,2185.0,194.28,-44.596,0.19215658362989324,point,47
1128.0,430.0,199.88,-42.757,0.1879181494661922,point,47
3394.0,2989.0,191.28,-47.715,0.18515302491103203,point,47
3965.0,1798.0,195.24,-49.202,0.18137010676156587,point,47
1238.0,1383.0,196.91,-42.995,0.15316370106761565,point,47
3444.0,972.0,198.14,-48.057,0.1489217081850534,point,47
3166.0,1646.0,195.87,-47.39100000000001,0.1387829181494662,point,47
1634.0,1632.0,196.09,-43.886,0.12912455516014237,point,47
590.0,2876.0,192.4,-41.344,0.12251601423487544,point,47
580.0,2991.0,192.06,-41.301,0.12187188612099645,point,47
594.0,3038.0,191.91,-41.323,0.1159252669039146,point,47
992.0,2015.0,194.97,-42.382,0.1133202846975089,point,47
498.0,3002.0,192.04,-41.111,0.11193238434163702,point,47
2313.0,1179.0,197.49,-45.467,0.10993950177935945,point,47
3703.0,3760.0,188.55,-48.219,0.1096405693950178,point,47
554.0,2851.0,192.49,-41.265,0.10741637010676158,point,47
508.0,2957.0,192.18,-41.143,0.1062099644128114,point,47
3830.0,376.0,200.2,-48.925,0.10088256227758008,point,47
589.0,2847.0,192.49,-41.346,0.10067971530249112,point,47
3746.0,1490.0,178.87,-56.697,0.9456227758007117,point,46
1779.0,872.0,183.02,-52.636,0.642135231316726,point,46
879.0,3042.0,176.16,-49.416,0.6069750889679715,point,46
3095.0,428.0,183.72,-55.785,0.583096085409253,point,46
3336.0,2216.0,176.46,-55.345,0.4707829181494663,point,46
1019.0,2797.0,176.85,-49.883,0.41640569395017796,point,46
1952.0,222.0,185.32,-53.297,0.3862633451957296,point,46
3844.0,38.0,184.74,-57.62,0.3759430604982207,point,46
651.0,786.0,184.12,-50.142,0.3264483985765125,point,46
3498.0,1583.0,178.76,-56.096,0.26616370106761567,point,46
2780.0,3480.0,172.44,-53.228,0.2613914590747331,point,46
3276.0,321.0,184.01,-56.235,0.2440071174377224,point,46
1784.0,2309.0,177.79,-51.87300000000001,0.2301708185053381,point,46
1817.0,3750.0,172.71,-50.945,0.222,point,46
3712.0,1481.0,178.94,-56.627,0.21723131672597865,point,46
2608.0,2552.0,176.03,-53.528,0.21675800711743773,point,46
3912.0,139.0,184.27,-57.733,0.2019252669039146,point,46
1171.0,1436.0,181.45,-51.002,0.19297508896797153,point,46
990.0,737.0,184.07,-50.923,0.19228113879003558,point,46
2933.0,603.0,183.15,-55.345,0.18669395017793594,point,46
2670.0,2977.0,174.4,-53.36600000000001,0.1862740213523132,point,46
1117.0,832.0,183.64,-51.168,0.159355871886121,point,46
3739.0,829.0,181.56,-57.038,0.15035587188612098,point,46
1724.0,1023.0,182.5,-52.442,0.14080071174377226,point,46
2053.0,120.0,185.64,-53.563,0.1364199288256228,point,46
1706.0,324.0,185.1,-52.703,0.1309928825622776,point,46
2507.0,1174.0,181.3,-54.12,0.130355871886121,point,46
1240.0,1019.0,182.88,-51.359,0.11050889679715303,point,46
218.0,1329.0,182.54,-48.928,0.10876156583629894,point,46
3002.0,444.0,183.73,-55.56800000000001,0.1077437722419929,point,46
2920.0,2356.0,176.4,-54.343,0.10479715302491104,point,46
2028.0,1670.0,179.87,-52.788,0.10134163701067617,point,46
1153.0,183.0,188.05,-42.29600000000001,0.4491459074733096,point,45
318.0,1730.0,183.87,-39.811,0.32063701067615663,point,45
4062.0,68.0,186.99,-48.895,0.2949395017793594,point,45
895.0,1657.0,183.74,-41.137,0.1274341637010676,point,45
1532.0,3219.0,178.65,-41.75,0.11865836298932385,point,45
841.0,1824.0,183.28,-40.939,0.10404982206405695,point,45
2904.0,585.0,185.91,-46.106,0.10045551601423489,point,45
886.0,1063.0,198.32,-32.986999999999995,1.4634163701067617,point,44
260.0,3026.0,193.14,-31.268,0.434626334519573,point,44
3851.0,2603.0,193.42,-39.534,0.4197508896797153,point,44
3638.0,3944.0,189.57,-38.712,0.401067615658363,point,44
1375.0,4004.0,190.19,-33.569,0.3462313167259787,point,44
2561.0,3691.0,190.67,-36.343,0.19250533807829182,point,44
4041.0,3418.0,190.96,-39.771,0.17326690391459074,point,44
534.0,2749.0,193.82,-31.945,0.16497864768683274,point,44
3225.0,634.0,199.31,-38.366,0.12632384341637012,point,44
2138.0,2085.0,195.31,-35.722,0.11276512455516015,point,44
2074.0,876.0,198.72,-35.72,0.11068327402135231,point,44
3220.0,642.0,199.29,-38.356,0.10908185053380783,point,44
3921.0,1740.0,195.96,-39.843,0.10905693950177937,point,44
238.0,2613.0,194.25,-31.298,0.10629537366548043,point,44
1177.0,2213.0,195.14,-33.505,0.10263701067615659,point,44
1545.0,3185.0,192.38,-34.157,0.10025622775800713,point,44
3468.0,3118.0,193.102083,-29.249167,7.111275900556695,b'Galactic-Compact-Binary-WD'b'EXHya',43
2445.0,2958.0,193.73,-26.949,0.5326690391459075,point,43
3929.0,2624.0,194.3,-30.392,0.2905053380782918,point,43
3352.0,2938.0,193.6,-29.022,0.2776120996441281,point,43
1207.0,2179.0,195.93,-24.248,0.2654697508896797,point,43
3440.0,2903.0,193.67,-29.228,0.2636548042704626,point,43
3347.0,2940.0,193.59,-29.01,0.2490996441281139,point,43
660.0,684.0,199.73,-23.17,0.2306797153024911,point,43
3914.0,2605.0,194.36,-30.361,0.22464056939501778,point,43
3099.0,2956.0,193.6,-28.442,0.1928149466192171,point,43
1721.0,645.0,199.74,-25.598000000000006,0.15551957295373664,point,43
3921.0,2619.0,194.32,-30.375,0.1392811387900356,point,43
3913.0,2779.0,193.89,-30.326,0.13439501779359433,point,43
3908.0,2623.0,194.31,-30.343000000000004,0.13130604982206406,point,43
3901.0,2596.0,194.38,-30.334,0.11941637010676157,point,43
3970.0,2625.0,194.29,-30.484,0.11901067615658363,point,43
3340.0,2946.0,193.58,-28.992,0.11719572953736655,point,43
1844.0,179.0,200.91,-25.911,0.11268683274021353,point,43
3365.0,2935.0,193.6,-29.051,0.10394661921708184,point,43
1609.0,2655.0,194.67,-25.093000000000004,0.103644128113879,point,43
1137.0,1481.0,197.69,-24.181,0.10201779359430604,point,43
1590.0,1101.0,198.6,-25.256,0.10054448398576513,point,43
3791.0,3170.0,192.9,-29.974,0.1004306049822064,point,43
1468.0,4001.0,179.18,-32.264,0.2509964412811388,point,42
523.0,3918.0,179.93,-30.197,0.21629537366548043,point,42
2285.0,3307.0,180.57,-34.421,0.16306761565836297,point,42
1037.0,3779.0,180.01,-31.408,0.162135231316726,point,42
3201.0,3240.0,180.23,-36.502,0.1563096085409253,point,42
3782.0,218.0,188.57,-38.944,0.14604982206405695,point,42
2391.0,3332.0,180.44,-34.647,0.1413523131672598,point,42
1567.0,273.0,189.17,-33.911,0.13393950177935945,point,42
1494.0,2988.0,181.85,-32.786,0.13347686832740216,point,42
3029.0,1768.0,184.45,-36.742,0.1282455516014235,point,42
2550.0,2936.0,181.44,-35.184,0.11222775800711744,point,42
