x,y,ra,dec,flux/mCrab,kind,cmosnum
2882.0,621.0,159.59,14.268,0.3449750889679716,point,48
455.0,2600.0,166.95,15.038,0.19790747330960856,point,48
853.0,3086.0,166.81,16.469,0.17804626334519574,point,48
3605.0,3315.0,161.57,20.36,0.15986120996441283,point,48
3427.0,4092.0,162.96,21.627,0.1570391459074733,point,48
602.0,3855.0,168.34,17.596,0.15187544483985765,point,48
3278.0,938.0,159.19,15.362,0.13969395017793595,point,48
2115.0,2446.0,163.46,16.845,0.12862633451957295,point,48
2547.0,413.0,159.99,13.458,0.11556227758007119,point,48
84.0,746.0,165.26,11.047,0.10787900355871888,point,48
2761.0,1767.0,161.28,16.337,0.10664412811387901,point,48
505.0,1828.0,165.84,13.633,0.10649466192170819,point,48
1184.0,288.0,162.53,11.542,0.10562633451957296,point,48
1643.0,3079.0,173.21,12.174,0.6921352313167259,point,47
916.0,409.0,171.03,6.2157,0.2871103202846975,point,47
2500.0,2248.0,170.45,11.739,0.24519217081850536,point,47
2220.0,3905.0,173.22,14.476,0.1551708185053381,point,47
2671.0,990.0,168.46,9.5885,0.1455373665480427,point,47
2012.0,1946.0,170.98,10.533,0.13209608540925266,point,47
1743.0,2905.0,172.78,11.98,0.10181494661921708,point,47
933.0,938.0,169.27599999999995,20.2354,1.9998041939315525,b'ExtraGalactic-AGN'b'RGBJ1117+202',46
1031.0,1447.0,169.78,21.321,0.46135231316725983,point,46
2780.0,949.0,165.51,22.596,0.4459430604982206,point,46
2266.0,2101.0,168.16,24.152,0.2559217081850534,point,46
3148.0,1059.0,164.89,23.263,0.19515658362989324,point,46
3283.0,864.0,164.35,23.055,0.17758718861209966,point,46
3427.0,35.0,162.96,21.627,0.1570391459074733,point,46
920.0,955.0,169.33,20.25,0.13910676156583632,point,46
670.0,1787.0,170.99,21.49,0.12904270462633452,point,46
2581.0,751.0,165.66,21.969,0.1023950177935943,point,46
3445.0,2976.0,175.32,21.941,0.8296441281138791,point,45
2446.0,2784.0,177.0,20.22,0.6686120996441283,point,45
1835.0,650.0,175.1,15.47,0.26687544483985765,point,45
3748.0,2567.0,174.12,21.598000000000006,0.25914946619217083,point,45
2565.0,2386.0,176.18,19.657,0.25222775800711744,point,45
534.0,217.0,176.94,12.902,0.2269572953736655,point,45
2579.0,2385.0,176.15,19.674,0.2117829181494662,point,45
2586.0,2440.0,176.22,19.785,0.20048754448398579,point,45
3785.0,3857.0,175.95,24.012,0.19865124555160144,point,45
3845.0,912.0,171.58,18.657,0.18990747330960855,point,45
2523.0,2391.0,176.27,19.608,0.17443772241992883,point,45
2524.0,2424.0,176.32,19.67,0.16091814946619218,point,45
2535.0,2409.0,176.27,19.658,0.12984341637010677,point,45
3450.0,3949.0,176.75,23.723000000000006,0.12766903914590746,point,45
2580.0,2362.0,176.12,19.632,0.12645195729537367,point,45
2947.0,3434.0,176.98,22.097,0.10170106761565836,point,45
2727.0,403.0,173.04,16.222,0.10148754448398577,point,45
2932.0,324.0,174.61175,3.36861,6.365926811500327,b'Galactic-Compact-Binary-WD'b'TLeo',44
286.0,1534.0,181.11,1.8976,0.30728469750889686,point,44
3505.0,343.0,173.59,4.1929,0.21509608540925268,point,44
521.0,1683.0,180.89,2.4945,0.20902135231316726,point,44
1022.0,1761.0,180.09,3.3335,0.20155871886121,point,44
1443.0,576.0,177.67,1.7677,0.20130249110320286,point,44
2570.0,1506.0,176.91,5.0223,0.19130249110320285,point,44
2404.0,2882.0,179.14,7.2971,0.17079359430604985,point,44
1020.0,1771.0,180.11,3.3497,0.16380782918149467,point,44
3609.0,2924.0,176.98,9.0434,0.15549466192170822,point,44
633.0,126.0,178.52,-0.16859000000000002,0.12782562277580073,point,44
205.0,3320.0,183.75,5.0145,0.12187544483985767,point,44
709.0,3133.0,182.58,5.3838,0.11777935943060498,point,44
3391.0,21.0,173.36,3.4501,0.11207473309608541,point,44
724.0,3444.0,182.99,5.9668,0.11009964412811389,point,44
2280.0,3235.0,187.2779154,2.0523883,16.050084905004454,b'ExtraGalactic-AGN'b'3C273',43
3443.0,3537.0,185.5939567,4.2210489,5.444578242892395,b'ExtraGalactic-AGN'b'4C4.42',43
258.0,2863.0,190.42,-1.4521,1.0627402135231319,point,43
3696.0,3032.0,184.43,3.6628,0.4404982206405694,point,43
894.0,790.0,186.36,-4.3161,0.3161067615658363,point,43
2940.0,3071.0,185.85,2.6781,0.23715658362989325,point,43
3052.0,2643.0,185.05,2.0618,0.16862633451957296,point,43
2109.0,1238.0,184.79,-1.8058,0.11259786476868328,point,43
3220.0,3785.0,186.35,4.3578,0.11102846975088969,point,43
3640.0,227.0,180.61,-1.4852,0.10312455516014235,point,43
841.0,2823.0,187.7059304,12.3911231,22.573665445527883,b'ExtraGalactic-AGN'b'M87',42
2674.0,2320.0,183.57,14.054,1.022455516014235,point,42
914.0,2857.0,187.62,12.555,0.7077224199288256,point,42
914.0,2877.0,187.65,12.59,0.6134875444839858,point,42
751.0,2824.0,187.87,12.265,0.5237366548042706,point,42
936.0,2862.0,187.59,12.594,0.45928825622775804,point,42
4053.0,1278.0,179.5,14.039,0.4572597864768684,point,42
909.0,2779.0,187.52,12.407,0.4320996441281139,point,42
893.0,2913.0,187.74,12.625,0.3946619217081851,point,42
813.0,2744.0,187.64,12.208,0.38679715302491124,point,42
942.0,2880.0,187.6,12.635,0.36526690391459077,point,42
802.0,2902.0,187.89,12.475,0.3580782918149466,point,42
