x,y,ra,dec,flux/mCrab,kind,cmosnum
3189.0,2450.0,322.493238,12.166832,11.678201085517586,b'Galactic-Compact-Binary-NS'b'M15',48
2380.0,1998.0,323.12,10.137,0.9022064056939502,point,48
2823.0,3559.0,324.92,13.402,0.3967971530249111,point,48
3300.0,1233.0,320.34,10.332,0.33087900355871885,point,48
487.0,2131.0,326.47,7.3233,0.26217437722419934,point,48
3890.0,1420.0,319.65,11.57,0.20832740213523132,point,48
576.0,1787.0,325.77,6.9059,0.17601423487544487,point,48
251.0,3944.0,329.8,9.88,0.17493594306049823,point,48
3186.0,3929.0,324.92,14.584,0.14037366548042704,point,48
3193.0,1981.0,321.73,11.401,0.11793950177935944,point,48
591.0,1905.0,325.93,7.1227,0.11378647686832741,point,48
2887.0,3860.0,325.31,13.994000000000002,0.10827402135231318,point,48
3174.0,1452.0,320.9,10.495,0.10370106761565837,point,48
328.0,139.0,330.15,-2.7418,4.302491103202847,point,47
3122.0,2300.0,329.11,5.2643,0.3088505338078292,point,47
3565.0,2084.0,328.04,5.6278,0.211576512455516,point,47
1542.0,190.0,328.27,-0.70734,0.18466192170818505,point,47
1573.0,1523.0,330.37,1.4993,0.1470213523131673,point,47
2165.0,1884.0,330.0,3.0421,0.11465480427046264,point,47
870.0,751.0,330.26,-0.88439,0.10960854092526692,point,47
2873.0,284.0,326.13,14.77,0.5199644128113877,point,46
3075.0,1864.0,328.4,17.69,0.2404590747330961,point,46
2117.0,1796.0,329.92,16.039,0.237508896797153,point,46
3211.0,1487.0,327.54,17.287,0.2188967971530249,point,46
1712.0,1767.0,330.55,15.337,0.20851601423487545,point,46
3931.0,1937.0,327.04,19.171,0.20790747330960857,point,46
2045.0,3519.0,332.98,18.699,0.16666548042704626,point,46
3558.0,3410.0,330.2,20.98,0.165,point,46
1339.0,407.0,328.92,12.528,0.11124911032028471,point,46
3234.0,451.0,325.79,15.616,0.10939501779359431,point,46
3084.0,2235.0,329.01,18.311,0.10490391459074734,point,46
682.0,2488.0,340.07,8.0534,0.3247473309608541,point,45
3527.0,2080.0,334.83,12.133,0.18169395017793596,point,45
3873.0,444.0,331.54,10.087,0.15770106761565836,point,45
3105.0,2332.0,335.94,11.837,0.14948754448398577,point,45
1101.0,3136.0,340.51,9.7643,0.10847330960854093,point,45
3078.0,3194.0,337.21,-0.022237,0.36099644128113884,point,44
2583.0,3836.0,339.05,0.16898,0.28036654804270467,point,44
2938.0,2313.0,335.97,-1.642,0.2269928825622776,point,44
2323.0,3643.0,339.14,-0.5651,0.16287544483985764,point,44
1220.0,979.0,336.46,-6.5997,0.1528434163701068,point,44
2938.0,2328.0,335.99,-1.6186,0.13272241992882564,point,44
2675.0,1214.0,334.56,-3.8110000000000004,0.1302099644128114,point,44
2937.0,2303.0,335.95,-1.6580000000000001,0.12194306049822065,point,44
2668.0,1209.0,334.56,-3.8302,0.10958007117437724,point,44
2963.0,2792.0,336.72,-0.84515,0.10562277580071175,point,44
1723.0,3368.0,346.1812,-8.6857,7.0238677630038175,b'ExtraGalactic-AGN'b'Mrk926',43
2540.0,3548.0,345.15,-7.068,0.27243060498220645,point,43
1545.0,859.0,342.3,-13.001,0.26622419928825625,point,43
705.0,1767.0,345.2,-12.922,0.24305338078291816,point,43
3786.0,659.0,338.35,-9.6174,0.23603558718861212,point,43
1822.0,1284.0,342.56,-11.868,0.22866548042704626,point,43
2103.0,585.0,340.92,-12.518,0.22269039145907477,point,43
1259.0,3522.0,347.19,-9.1892,0.17896441281138792,point,43
4021.0,3870.0,343.29,-4.148,0.14979715302491103,point,43
843.0,2778.0,346.65,-11.065,0.12470818505338079,point,43
145.0,3199.0,348.49,-11.508,0.1033914590747331,point,43
530.0,3442.0,348.349,2.67556,0.549182302997946,b'Galactic-Star'b'SZPsc',42
1601.0,3515.0,346.76,4.5492,0.36028469750889686,point,42
2667.0,2966.0,344.15,5.4223,0.291220640569395,point,42
3576.0,3320.0,343.27,7.471,0.1780640569395018,point,42
2328.0,3150.0,345.0,5.1608,0.15754092526690391,point,42
2751.0,3732.0,345.28,6.7793,0.15362277580071176,point,42
2388.0,3951.0,346.22,6.5328,0.14351245551601424,point,42
701.0,1392.0,344.72,-0.31591,0.1411743772241993,point,42
3036.0,129.0,338.92,1.4772,0.13937722419928827,point,42
2755.0,3719.0,345.25,6.7656,0.13008185053380786,point,42
972.0,3592.0,347.89,3.6388,0.12249822064056941,point,42
3075.0,599.0,339.62,2.2941,0.12196441281138791,point,42
3147.0,1720.0,341.34,4.2105,0.1086405693950178,point,42
2725.0,546.0,346.62233,-5.0414400000000015,2.1482549596660743,b'Galactic-Star'b'TRAPPIST-1',41
1869.0,1168.0,349.02,-5.4539,0.7556939501779361,point,41
3277.0,2983.0,349.736,-0.2438,0.6639203169714849,b'ExtraGalactic-AGN'b'NGC7603',41
984.0,1358.0,350.76,-6.5958,0.4500355871886121,point,41
3429.0,3133.0,349.74,0.24376,0.25769039145907474,point,41
47.0,3689.0,356.07,-4.3726,0.15836654804270464,point,41
2851.0,2083.0,348.94,-2.3799,0.12952313167259788,point,41
1719.0,1527.0,349.85,-5.1248,0.12429181494661921,point,41
460.0,3894.0,355.74,-3.3743,0.12377935943060499,point,41
604.0,1148.0,351.02,-7.5514,0.11864056939501781,point,41
1517.0,3217.0,352.94,-2.7431,0.1049964412811388,point,41
930.0,3269.0,326.76,-16.128,1.2700711743772242,point,40
2356.0,1078.0,320.56,-16.834,0.6935943060498221,point,40
1998.0,3419.0,325.39,-14.046,0.4172241992882562,point,40
1353.0,4085.0,327.57,-14.18,0.3933451957295373,point,40
2090.0,2970.0,324.44,-14.547,0.33332028469750896,point,40
178.0,31.0,321.93,-22.196,0.23001779359430605,point,40
2684.0,2986.0,323.57,-13.483,0.21992526690391462,point,40
1464.0,2726.0,324.95,-16.004,0.20744483985765128,point,40
2713.0,2952.0,323.46,-13.48,0.19583274021352315,point,40
3324.0,3147.0,322.9,-12.122,0.16375088967971532,point,40
3285.0,4035.0,324.55,-10.894,0.13795017793594305,point,40
430.0,1184.0,323.71,-20.085,0.13550889679715303,point,40
1403.0,1738.0,323.24,-17.566,0.12476512455516015,point,40
3616.0,2768.0,321.78,-12.156,0.11377935943060499,point,40
4004.0,2733.0,321.14,-11.523,0.11305693950177936,point,40
3633.0,766.0,318.09,-15.0,0.1127153024911032,point,40
515.0,2899.0,333.4435,-24.3368,3.6823965895959567,b'ExtraGalactic-AGN'b'ESO533-2',39
3869.0,2681.0,327.49,-18.992,0.34076156583629896,point,39
3978.0,1271.0,324.72,-20.899,0.3320249110320285,point,39
3613.0,3706.0,329.75,-17.88,0.19635943060498223,point,39
1293.0,3756.0,333.66,-21.698,0.1630284697508897,point,39
3522.0,2706.0,328.09,-19.547,0.13261565836298933,point,39
2679.0,2319.0,328.75,-21.58,0.11379359430604982,point,39
2963.0,600.0,325.06,-23.663,0.10236298932384343,point,39
1254.0,3909.0,334.48,-8.351,5.819343771155461,b'Galactic-Compact-Binary-WD'b'FOAqr',38
1353.0,0.0,327.57,-14.18,0.3933451957295373,point,38
852.0,3040.0,333.63,-10.372,0.32172241992882566,point,38
574.0,2176.0,332.59,-12.179,0.3129395017793594,point,38
3451.0,2907.0,329.36,-6.1752,0.2867508896797153,point,38
1346.0,424.0,328.32,-13.550999999999998,0.2734875444839858,point,38
1058.0,3482.0,334.06,-9.3422,0.22859074733096088,point,38
692.0,2697.0,333.3,-11.173,0.22727758007117438,point,38
1153.0,3728.0,334.33,-8.8001,0.18931316725978647,point,38
1705.0,1268.0,329.24,-11.656,0.18622419928825623,point,38
3040.0,3743.0,331.42,-5.5943,0.17164056939501782,point,38
113.0,2147.0,333.27,-12.998,0.16870818505338078,point,38
111.0,3308.0,335.26,-11.198,0.16445195729537368,point,38
2197.0,1933.0,329.63,-9.8001,0.14193238434163702,point,38
1896.0,764.0,328.06,-12.095999999999998,0.13291814946619218,point,38
2358.0,1512.0,328.65,-10.168,0.11465124555160143,point,38
2998.0,832.0,326.48,-10.105,0.11377580071174379,point,38
4020.0,2458.0,327.72,-5.8909,0.10694306049822065,point,38
2065.0,2631.0,331.03,-8.9529,0.10355516014234875,point,38
3087.0,3845.0,331.52,-5.36,0.10151957295373666,point,38
2031.0,2072.0,336.64,-16.743,0.5297153024911032,point,37
961.0,3675.0,341.16,-15.942,0.2735053380782918,point,37
2861.0,908.0,333.25,-17.171,0.23923487544483987,point,37
3606.0,2026.0,334.0,-14.184,0.21033096085409253,point,37
353.0,4003.0,342.73,-16.394000000000002,0.1945302491103203,point,37
2956.0,1500.0,334.14,-16.092,0.19071886120996442,point,37
197.0,1477.0,338.68,-20.709,0.16523131672597863,point,37
1613.0,3412.0,339.63,-15.303,0.14186832740213523,point,37
2502.0,1136.0,334.24,-17.421,0.1298505338078292,point,37
3658.0,63.0,330.48,-17.115,0.12471886120996441,point,37
231.0,3457.0,342.02,-17.474,0.12131672597864769,point,37
181.0,2947.0,341.24,-18.38,0.10005338078291814,point,37
3197.0,606.0,359.37,-30.461,0.2613416370106762,point,36
2750.0,2029.0,2.8292,-28.853,0.25812099644128117,point,36
3035.0,666.0,359.7831,-30.628,0.24338104712317743,b'ExtraGalactic-AGN'b'QSOB2356-309',36
416.0,1055.0,5.6409,-34.123000000000005,0.22112811387900355,point,36
515.0,1888.0,6.9598,-32.555,0.18380427046263348,point,36
2088.0,1744.0,3.5796,-30.371,0.16972953736654806,point,36
1642.0,2681.0,6.1266,-29.482,0.1467437722419929,point,36
470.0,978.0,5.3873,-34.17,0.14100000000000001,point,36
3021.0,3654.0,5.1757,-25.714,0.13750533807829182,point,36
830.0,2496.0,7.4077,-31.035,0.13654448398576513,point,36
526.0,1589.0,6.3952,-33.048,0.13424199288256228,point,36
2000.0,2652.0,5.3773,-28.98,0.11981138790035588,point,36
2128.0,3612.0,6.797000000000001,-27.154,0.11977935943060498,point,36
2082.0,1742.0,3.5884,-30.384,0.10401423487544485,point,36
1604.0,1553.0,4.1763,-31.449,0.10061565836298933,point,36
