x,y,ra,dec,flux/mCrab,kind,cmosnum
2383.0,1282.0,180.31,-3.6775,0.5001423487544484,point,48
183.0,166.0,181.11,1.8976,0.30728469750889686,point,48
1833.0,2896.0,176.4,-3.6655,0.20287544483985767,point,48
2217.0,2596.0,177.33,-4.28,0.18134163701067615,point,48
3170.0,1397.0,180.64,-5.4666,0.15526334519572957,point,48
681.0,1530.0,178.52,-0.16859000000000002,0.12782562277580073,point,48
1519.0,849.0,180.61,-1.4852,0.10312455516014235,point,48
1235.0,3142.0,175.43,-2.5462,0.10264412811387902,point,48
2755.0,2654.0,174.61175,3.36861,1.1414150938910734,b'Galactic-Compact-Binary-WD'b'TLeo',47
1072.0,3726.0,171.03,6.2157,0.2871103202846975,point,47
2271.0,2958.0,173.59,4.1929,0.21509608540925268,point,47
3992.0,173.0,180.89,2.4945,0.20902135231316726,point,47
3531.0,391.0,180.09,3.3335,0.20155871886121,point,47
3846.0,1611.0,177.67,1.7677,0.20130249110320286,point,47
2391.0,1475.0,176.91,5.0223,0.19130249110320285,point,47
1754.0,242.0,179.14,7.2971,0.17079359430604985,point,47
3527.0,382.0,180.11,3.3497,0.16380782918149467,point,47
3414.0,3031.0,174.28,1.6658,0.15965124555160143,point,47
735.0,887.0,176.98,9.0434,0.15549466192170822,point,47
2739.0,3118.0,173.59,3.0607,0.1452135231316726,point,47
1430.0,4017.0,170.67,5.2265,0.12218505338078292,point,47
2546.0,3159.0,173.36,3.4501,0.11207473309608541,point,47
642.0,3121.0,166.17,-4.2225,0.8643416370106762,point,46
3771.0,2405.0,170.03,-10.495,0.2694306049822064,point,46
3916.0,1568.0,171.98,-10.189,0.17202846975088967,point,46
579.0,2524.0,167.42,-3.6549,0.15169750889679715,point,46
3645.0,159.0,174.85,-8.544,0.14397864768683277,point,46
2816.0,1425.0,171.47,-7.7051,0.12700711743772242,point,46
807.0,195.0,172.64,-2.4492,0.11714590747330962,point,46
1489.0,3023.0,164.03,2.8719,0.43000000000000005,point,45
2223.0,1278.0,168.36,2.5472,0.198779359430605,point,45
2658.0,1796.0,167.55,1.2257,0.12787188612099645,point,45
2311.0,3768.0,163.02,0.5453600000000001,0.12240213523131674,point,45
2222.0,1291.0,168.33,2.5399,0.11466903914590748,point,45
3046.0,547.0,170.54,1.2893,0.10879003558718862,point,45
