x,y,ra,dec,flux/mCrab,kind,cmosnum
267.0,2880.0,349.5984,-42.3706,21.783413786482416,b'ExtraGalactic-AGN'b'NGC7582',48
173.0,3259.0,348.49,-42.731,0.6757651245551602,point,48
16.0,2011.0,351.19,-40.682,0.6730249110320285,point,48
172.0,3260.0,348.49,-42.732,0.6183629893238433,point,48
1516.0,3266.0,351.11,-45.152,0.3180782918149466,point,48
930.0,3456.0,349.46,-44.375,0.3051565836298933,point,48
268.0,2545.0,350.41,-41.897,0.22514590747330962,point,48
3232.0,3559.0,354.06,-48.584,0.2215622775800712,point,48
387.0,3748.0,347.68,-43.794,0.1439857651245552,point,48
912.0,4025.0,347.97,-45.133,0.13606049822064056,point,48
1759.0,1366.0,356.18,-42.722,0.11045195729537367,point,48
2582.0,3523.0,352.71,-47.404,0.1094626334519573,point,48
1954.0,4023.0,350.07,-47.01600000000001,0.10583985765124555,point,48
865.0,2005.0,352.86,-42.159,0.10107829181494662,point,48
1407.0,2860.0,344.41,-36.935,0.8396441281138791,point,47
3383.0,1350.0,351.35,-38.448,0.6345195729537366,point,47
414.0,1848.0,345.12,-33.744,0.3495053380782918,point,47
1184.0,1050.0,348.15,-34.074,0.2760533807829182,point,47
1087.0,1872.0,346.16,-35.02,0.251797153024911,point,47
3057.0,420.0,352.81,-36.517,0.24243060498220642,point,47
454.0,873.0,347.33,-32.501,0.1972811387900356,point,47
3865.0,2428.0,349.76,-40.853,0.18825978647686833,point,47
483.0,448.0,348.29,-31.97,0.17640925266903917,point,47
932.0,1883.0,345.88,-34.749,0.16502135231316728,point,47
1642.0,3687.0,342.83,-38.453,0.15259430604982208,point,47
4030.0,1154.0,353.01,-39.295,0.14747686832740214,point,47
2638.0,1816.0,348.94,-37.781,0.13817793594306052,point,47
1963.0,315.0,351.08,-34.436,0.12774021352313167,point,47
781.0,1192.0,347.17,-33.534,0.11259074733096086,point,47
2086.0,2839.0,342.17,-51.166,0.9807117437722422,point,46
379.0,2024.0,341.33,-46.87,0.6484341637010675,point,46
4010.0,3109.0,345.47,-55.14100000000001,0.4031316725978648,point,46
2360.0,3177.0,341.67,-52.112,0.2934199288256228,point,46
880.0,59.0,347.59,-45.245,0.2420035587188612,point,46
2572.0,3347.0,341.57,-52.73,0.2027188612099644,point,46
3984.0,3362.0,344.58,-55.425,0.1599679715302491,point,46
2814.0,2018.0,346.16,-51.467,0.13969395017793595,point,46
3540.0,885.0,351.06,-51.174,0.1280355871886121,point,46
1595.0,4029.0,337.52,-51.617,0.10583629893238433,point,46
2624.0,3460.0,334.22,-44.86600000000001,0.6241281138790036,point,45
1347.0,317.0,340.66,-38.755,0.27816725978647683,point,45
601.0,684.0,338.62,-37.732,0.26936654804270466,point,45
306.0,2373.0,333.9,-39.015,0.2356405693950178,point,45
1186.0,1403.0,337.66,-39.712,0.23270106761565837,point,45
3745.0,1251.0,342.18,-44.528,0.2285266903914591,point,45
382.0,2118.0,334.66,-38.897,0.19487544483985764,point,45
191.0,2397.0,333.68,-38.807,0.19065124555160143,point,45
1493.0,846.0,339.55,-39.672,0.17513523131672598,point,45
3294.0,1597.0,340.48,-44.084,0.16159430604982208,point,45
1544.0,919.0,339.45,-39.857,0.15929181494661923,point,45
1828.0,2836.0,334.8,-42.589,0.15065480427046266,point,45
1439.0,3980.0,331.07,-42.972,0.10418505338078293,point,45
3518.0,2909.0,341.24,-33.251,0.4693238434163702,point,44
1621.0,126.0,344.69,-26.155,0.33116014234875446,point,44
1695.0,3667.0,336.96,-30.566,0.2855231316725979,point,44
3468.0,1622.0,344.1,-31.566,0.2713736654804271,point,44
