x,y,ra,dec,flux/mCrab,kind,cmosnum
319.0,2818.0,318.47,2.5649,0.42875444839857657,point,48
3586.0,4062.0,320.34,10.332,0.33087900355871885,point,48
1912.0,2104.0,316.36,5.9587,0.2464163701067616,point,48
305.0,2824.0,318.49,2.5346,0.1924270462633452,point,48
2825.0,3019.0,318.18,8.3088,0.16526334519572952,point,48
1048.0,2880.0,318.39,4.2344,0.13579359430604981,point,48
3779.0,1956.0,315.44,10.145,0.1349288256227758,point,48
318.0,2823.0,318.48,2.5642,0.12602135231316727,point,48
3062.0,870.0,313.18,8.1778,0.12014946619217083,point,48
1286.0,1319.0,314.77,4.2939,0.10429893238434164,point,48
319.0,2850.0,318.55,2.5763,0.10355160142348754,point,48
328.0,2813.0,318.46,2.5852,0.10040213523131673,point,48
1088.0,1717.0,316.99,-5.2955,0.6812455516014235,point,47
1452.0,1853.0,317.19,-4.4276,0.47594306049822066,point,47
3409.0,651.0,313.87,-0.35661,0.3163523131672598,point,47
1443.0,538.0,314.2,-4.8458,0.22478647686832742,point,47
398.0,2784.0,319.64,-6.5277,0.19948754448398578,point,47
2311.0,2952.0,319.42,-2.1396,0.13576156583629892,point,47
1676.0,1942.0,317.33,-3.8932,0.13530960854092527,point,47
40.0,97.0,313.62,-8.1432,0.11819928825622776,point,47
2858.0,2680.0,318.64,-0.98123,0.11512811387900355,point,47
3333.0,1182.0,323.12,10.137,0.9022064056939502,point,46
3586.0,7.0,320.34,10.332,0.33087900355871885,point,46
889.0,3485.0,329.11,5.2643,0.3088505338078292,point,46
717.0,653.0,322.72,4.0442,0.30211387900355874,point,46
1926.0,2455.0,326.47,7.3233,0.26217437722419934,point,46
1105.0,3040.0,328.04,5.6278,0.211576512455516,point,46
1784.0,2131.0,325.77,6.9059,0.17601423487544487,point,46
2859.0,4024.0,329.8,9.88,0.17493594306049823,point,46
3965.0,664.0,321.73,11.401,0.11793950177935944,point,46
1868.0,2214.0,325.93,7.1227,0.11378647686832741,point,46
4058.0,3787.0,328.92,12.528,0.11124911032028471,point,46
3622.0,258.0,320.9,10.495,0.10370106761565837,point,46
1442.0,3490.0,330.15,-2.7418,4.302491103202847,point,45
3123.0,579.0,323.05,0.22113,0.27961209964412814,point,45
3104.0,296.0,322.42,0.095708,0.21852669039145908,point,45
2429.0,2790.0,328.27,-0.70734,0.18466192170818505,point,45
128.0,3879.0,331.42,-5.5943,0.17164056939501782,point,45
3269.0,3827.0,330.37,1.4993,0.1470213523131673,point,45
3654.0,1250.0,324.42,1.6197,0.13602135231316725,point,45
3962.0,3751.0,330.0,3.0421,0.11465480427046264,point,45
875.0,1439.0,325.65,-4.6325,0.11104982206405695,point,45
2241.0,3644.0,330.26,-0.88439,0.10960854092526692,point,45
213.0,2262.0,327.72,-5.8909,0.10694306049822065,point,45
224.0,3936.0,331.52,-5.36,0.10151957295373666,point,45
3554.0,1975.0,318.03858,-8.826889999999997,2.062590007701894,b'Galactic-Compact-Binary-WD'b'VYAqr',44
3222.0,1615.0,317.29,-9.6706,1.370284697508897,point,44
3124.0,4040.0,322.9,-9.257,0.409252669039146,point,44
2644.0,3060.0,320.78,-10.614,0.36615658362989334,point,44
1252.0,4089.0,323.57,-13.483,0.21992526690391462,point,44
1259.0,4045.0,323.46,-13.48,0.19583274021352315,point,44
1879.0,3881.0,322.9,-12.122,0.16375088967971532,point,44
217.0,1149.0,316.94,-16.618,0.1567473309608541,point,44
1396.0,1210.0,316.8,-13.925,0.15493594306049824,point,44
1757.0,1293.0,316.9,-13.083,0.13388256227758008,point,44
2702.0,2282.0,318.97,-10.687,0.1291032028469751,point,44
4051.0,100.0,313.62,-8.1432,0.11819928825622776,point,44
1924.0,3404.0,321.78,-12.156,0.11377935943060499,point,44
2231.0,3167.0,321.14,-11.523,0.11305693950177936,point,44
871.0,1705.0,318.09,-15.0,0.1127153024911032,point,44
1241.0,288.0,314.67,-14.487,0.11238790035587189,point,44
4043.0,2646.0,320.56,-16.834,0.6935943060498221,point,43
3097.0,1267.0,317.52,-19.335,0.32126690391459073,point,43
1646.0,2910.0,321.93,-22.196,0.23001779359430605,point,43
1601.0,394.0,315.74,-22.934,0.22232740213523133,point,43
1832.0,852.0,316.82,-22.311,0.1877473309608541,point,43
258.0,3141.0,322.97,-25.267,0.15400711743772244,point,43
910.0,250.0,315.54,-24.534,0.1410747330960854,point,43
749.0,3039.0,322.55,-24.191,0.13748042704626334,point,43
2462.0,3755.0,323.71,-20.085,0.13550889679715303,point,43
3582.0,3714.0,323.24,-17.566,0.12476512455516015,point,43
1510.0,1555.0,318.64,-22.879,0.11355516014234876,point,43
831.0,4071.0,325.06,-23.663,0.10236298932384343,point,43
897.0,735.0,325.39,-14.046,0.4172241992882562,point,42
701.0,1639.0,327.57,-14.18,0.3933451957295373,point,42
738.0,304.0,324.44,-14.547,0.33332028469750896,point,42
1212.0,3892.0,332.59,-12.179,0.3129395017793594,point,42
4034.0,2956.0,329.36,-6.1752,0.2867508896797153,point,42
922.0,1999.0,328.32,-13.550999999999998,0.2734875444839858,point,42
1252.0,3.0,323.57,-13.483,0.21992526690391462,point,42
73.0,426.0,324.95,-16.004,0.20744483985765128,point,42
1677.0,2515.0,329.24,-11.656,0.18622419928825623,point,42
2450.0,2811.0,329.63,-9.8001,0.14193238434163702,point,42
2313.0,581.0,324.55,-10.894,0.13795017793594305,point,42
1567.0,1989.0,328.06,-12.095999999999998,0.13291814946619218,point,42
2359.0,2369.0,328.65,-10.168,0.11465124555160143,point,42
2531.0,1453.0,326.48,-10.105,0.11377580071174379,point,42
2716.0,3471.0,331.03,-8.9529,0.10355516014234875,point,42
3997.0,1172.0,326.76,-16.128,1.2700711743772242,point,41
2711.0,1287.0,327.49,-18.992,0.34076156583629896,point,41
2050.0,38.0,324.72,-20.899,0.3320249110320285,point,41
3094.0,3780.0,333.25,-17.171,0.23923487544483987,point,41
3043.0,2287.0,329.75,-17.88,0.19635943060498223,point,41
1117.0,3575.0,333.66,-21.698,0.1630284697508897,point,41
2434.0,1494.0,328.09,-19.547,0.13261565836298933,point,41
3321.0,2644.0,330.48,-17.115,0.12471886120996441,point,41
1515.0,1619.0,328.75,-21.58,0.11379359430604982,point,41
831.0,12.0,325.06,-23.663,0.10236298932384343,point,41
1514.0,1521.0,298.28,-14.603,0.31722775800711744,point,40
3384.0,407.0,295.67,-10.325,0.285932384341637,point,40
3339.0,138.0,295.05,-10.425,0.25651601423487547,point,40
672.0,519.0,295.9,-16.524,0.15837722419928826,point,40
2181.0,2818.0,301.32,-13.043,0.1037508896797153,point,40
1226.0,3671.0,303.71,-24.511,0.47313167259786476,point,39
1518.0,1630.0,298.57,-23.941,0.3694306049822064,point,39
1612.0,2653.0,301.13,-23.698,0.2285266903914591,point,39
1657.0,3812.0,304.02,-23.514,0.17027046263345194,point,39
655.0,108.0,294.72,-25.873,0.15638434163701068,point,39
717.0,131.0,294.78,-25.734,0.1438220640569395,point,39
462.0,2607.0,301.07,-26.331,0.11244839857651245,point,39
1809.0,3146.0,302.35,-23.221,0.1040391459074733,point,39
3004.0,2950.0,311.0407,-10.7235,6.714505498738046,b'ExtraGalactic-AGN'b'Mrk509',38
121.0,3974.0,313.95,-17.115,1.107829181494662,point,38
1710.0,193.0,304.76,-14.035,0.2680640569395018,point,38
2366.0,115.0,304.51,-12.545,0.18969395017793594,point,38
2778.0,1279.0,307.18,-11.475,0.1707864768683274,point,38
3336.0,2995.0,311.09,-9.9599,0.16586476868327402,point,38
89.0,3998.0,314.01,-17.182000000000002,0.16467259786476868,point,38
928.0,14.0,304.42,-15.836,0.15712811387900358,point,38
3971.0,883.0,306.12,-8.8026,0.13944483985765124,point,38
3231.0,1660.0,308.01,-10.389,0.1356405693950178,point,38
1266.0,2526.0,310.32,-14.76,0.13407473309608542,point,38
734.0,2689.0,311.53,-25.27,0.5055516014234875,point,37
193.0,3700.0,314.2,-26.297,0.3257010676156584,point,37
2052.0,2345.0,310.43,-22.32,0.32517081850533813,point,37
1058.0,2472.0,310.92,-24.569000000000006,0.16793950177935943,point,37
690.0,1536.0,308.62,-25.547,0.15229537366548043,point,37
2755.0,468.0,305.72,-20.943,0.13935943060498224,point,37
4029.0,3717.0,313.37,-17.574,0.12922775800711744,point,37
3957.0,3154.0,312.05,-17.84,0.1271672597864769,point,37
2741.0,488.0,305.77,-20.975,0.12253380782918151,point,37
1409.0,3325.0,312.98,-23.613000000000003,0.12125622775800712,point,37
201.0,1926.0,309.69,-26.608,0.1171743772241993,point,37
2742.0,470.0,305.73,-20.975,0.1114661921708185,point,37
2294.0,2516.0,310.81,-21.738000000000003,0.10918149466192172,point,37
1642.0,575.0,306.09,-23.479,0.10640213523131674,point,37
2261.0,1054.0,307.21,-22.014,0.10485053380782919,point,37
3089.0,2156.0,309.79,-19.98,0.10016014234875446,point,37
634.0,730.0,317.85,-52.338,0.6118149466192171,point,36
959.0,3903.0,329.42,-51.006,0.5892170818505339,point,36
562.0,1370.0,320.25,-52.476000000000006,0.37921708185053377,point,36
318.0,1351.0,320.21,-53.034,0.3448505338078292,point,36
855.0,292.0,316.23,-51.825,0.26682562277580074,point,36
138.0,1281.0,319.97,-53.448,0.2586832740213523,point,36
388.0,1849.0,322.08,-52.82100000000001,0.1777864768683274,point,36
1146.0,2152.0,323.02,-51.04600000000001,0.16572953736654805,point,36
1335.0,2133.0,322.9,-50.618,0.16077580071174377,point,36
2455.0,3302.0,326.61,-47.81,0.13481850533807832,point,36
3657.0,2813.0,324.57,-45.194,0.12930249110320285,point,36
2681.0,3053.0,325.68,-47.359,0.11869750889679716,point,36
930.0,2740.0,325.23,-51.42100000000001,0.10789679715302491,point,36
265.0,2009.0,324.0964,-62.4002,4.970476068920834,b'ExtraGalactic-AGN'b'1RXSJ213623.1-622400',35
3487.0,3564.0,329.09,-54.639,2.6723131672597864,point,35
2129.0,3196.0,328.48,-57.83600000000001,0.5379359430604982,point,35
1579.0,3374.0,329.63,-59.012,0.318644128113879,point,35
1143.0,3490.0,330.49,-59.947,0.28213523131672597,point,35
2116.0,3210.0,328.54,-57.86,0.28033096085409254,point,35
1944.0,980.0,318.92,-58.68,0.27160498220640567,point,35
2733.0,2687.0,326.0,-56.622,0.27055516014234876,point,35
320.0,2826.0,328.04,-62.053,0.2566690391459075,point,35
3741.0,667.0,317.6,-54.575,0.18490035587188614,point,35
1246.0,1771.0,322.6,-60.207,0.17304270462633453,point,35
2430.0,2794.0,326.6,-57.282,0.1730320284697509,point,35
225.0,1961.0,323.88,-62.502,0.164932384341637,point,35
245.0,353.0,315.92,-62.541,0.16454804270462633,point,35
2489.0,3822.0,330.83,-56.78100000000001,0.158423487544484,point,35
2112.0,3224.0,328.61,-57.865,0.15212455516014237,point,35
180.0,1813.0,323.16,-62.63,0.14988256227758007,point,35
976.0,3258.0,329.58,-60.417,0.1306832740213523,point,35
680.0,198.0,315.25,-61.537,0.12130249110320285,point,35
1584.0,1041.0,319.21,-59.50100000000001,0.11442348754448399,point,35
2591.0,4007.0,331.5,-56.474,0.11422775800711744,point,35
1509.0,3512.0,330.29,-59.114,0.11393950177935944,point,35
367.0,2991.0,328.8,-61.88800000000001,0.11116725978647687,point,35
1581.0,1037.0,319.2,-59.508,0.11056939501779359,point,35
972.0,3253.0,329.55,-60.428,0.1088612099644128,point,35
2456.0,946.0,332.32,-47.167,1.7172597864768684,point,34
19.0,3189.0,342.17,-51.166,0.9807117437722422,point,34
1876.0,3569.0,341.33,-46.87,0.6484341637010675,point,34
3310.0,1729.0,334.22,-44.86600000000001,0.6241281138790036,point,34
21.0,1267.0,335.37,-52.425,0.2601281138790036,point,34
3923.0,95.0,328.71,-44.235,0.2014590747330961,point,34
3116.0,3701.0,340.48,-44.084,0.16159430604982208,point,34
215.0,1916.0,337.52,-51.617,0.10583629893238433,point,34
528.0,2684.0,345.4,-59.223,0.4584341637010676,point,33
1069.0,313.0,334.49,-59.69300000000001,0.4248398576512456,point,33
2173.0,3375.0,345.47,-55.14100000000001,0.4031316725978648,point,33
3760.0,2923.0,341.67,-52.112,0.2934199288256228,point,33
3513.0,2808.0,341.57,-52.73,0.2027188612099644,point,33
2064.0,3471.0,345.99,-55.288,0.16359074733096088,point,33
2141.0,3123.0,344.58,-55.425,0.1599679715302491,point,33
296.0,1828.0,342.14,-60.418,0.12279003558718861,point,33
1098.0,2443.0,343.49,-58.214,0.11412099644128114,point,33
538.0,2809.0,323.01,-33.715,1.1964768683274023,point,32
1335.0,32.0,315.32,-32.259,0.5,point,32
1945.0,1290.0,318.63,-30.758000000000006,0.41978647686832743,point,32
1757.0,1315.0,318.72,-31.184,0.3237473309608541,point,32
47.0,134.0,315.7,-35.187,0.18814946619217088,point,32
988.0,1001.0,317.98,-32.977,0.1640960854092527,point,32
411.0,1531.0,319.52,-34.229,0.15490391459074734,point,32
3127.0,2953.0,322.76,-27.784,0.13731316725978648,point,32
2424.0,1269.0,318.51,-29.664,0.11588967971530251,point,32
1688.0,631.0,316.9,-31.413,0.10950533807829181,point,32
622.0,2040.0,320.88,-33.669000000000004,0.10503558718861211,point,32
3657.0,410.0,316.5,-36.259,0.2510996441281139,point,31
1854.0,3560.0,326.03,-39.817,0.21580071174377224,point,31
3090.0,983.0,318.18,-37.505,0.18297508896797154,point,31
2489.0,3188.0,324.71,-38.477,0.18196797153024913,point,31
3180.0,118.0,315.69,-37.364,0.1778540925266904,point,31
47.0,3555.0,326.75,-43.904,0.17296797153024912,point,31
334.0,508.0,317.06,-43.841,0.14816014234875446,point,31
1103.0,1746.0,320.79,-41.948,0.1133914590747331,point,31
2478.0,1345.0,319.32,-38.864,0.11191814946619218,point,31
1432.0,220.0,316.08,-41.35,0.11037722419928826,point,31
572.0,2026.0,331.94,-32.588,0.4501779359430605,point,30
1630.0,204.0,326.65,-30.86,0.41362989323843413,point,30
2600.0,2536.0,332.28,-27.811,0.34525978647686834,point,30
1055.0,4041.0,336.96,-30.566,0.2855231316725979,point,30
1730.0,725.0,327.98,-30.465,0.22322064056939503,point,30
1667.0,448.0,327.28,-30.699,0.19656227758007117,point,30
2532.0,3126.0,333.81,-27.707,0.16832740213523134,point,30
1034.0,3037.0,334.37,-31.106,0.1646085409252669,point,30
2611.0,3793.0,335.46,-27.219,0.1432135231316726,point,30
850.0,1588.0,330.64,-32.14,0.1185373665480427,point,30
2488.0,2906.0,333.28,-27.901,0.1004306049822064,point,30
889.0,405.0,329.15,-41.705,0.49918149466192174,point,29
1948.0,3872.0,338.62,-37.732,0.26936654804270466,point,29
3324.0,2942.0,335.14,-35.166,0.2580782918149467,point,29
1769.0,2168.0,333.9,-39.015,0.2356405693950178,point,29
1189.0,3342.0,337.66,-39.712,0.23270106761565837,point,29
1766.0,2433.0,334.66,-38.897,0.19487544483985764,point,29
1873.0,2113.0,333.68,-38.807,0.19065124555160143,point,29
1045.0,3963.0,339.55,-39.672,0.17513523131672598,point,29
3136.0,2648.0,334.44,-35.726,0.166711743772242,point,29
976.0,3907.0,339.45,-39.857,0.15929181494661923,point,29
178.0,2136.0,334.8,-42.589,0.15065480427046266,point,29
242.0,930.0,331.07,-42.972,0.10418505338078293,point,29
370.0,2664.0,300.09,-33.702,1.6124911032028473,point,28
1559.0,587.0,295.06,-30.263,0.543202846975089,point,28
1864.0,2260.0,299.57,-30.189,0.3544341637010677,point,28
77.0,3308.0,301.74,-34.55,0.2919786476868328,point,28
2984.0,4025.0,304.5,-28.131,0.18314234875444843,point,28
1303.0,3230.0,301.94,-31.753,0.1793807829181495,point,28
999.0,2177.0,299.01,-32.121,0.17562989323843417,point,28
2945.0,3250.0,302.5,-28.027,0.16951957295373665,point,28
3425.0,109.0,294.72,-25.873,0.15638434163701068,point,28
3490.0,122.0,294.78,-25.734,0.1438220640569395,point,28
632.0,1644.0,297.43,-32.763000000000005,0.12258362989323844,point,28
3612.0,2608.0,301.07,-26.331,0.11244839857651245,point,28
1602.0,2189.0,297.54,-40.004,0.28251957295373664,point,27
3581.0,1231.0,295.78,-35.167,0.24643772241992884,point,27
1099.0,3573.0,301.47,-41.58,0.22867971530249112,point,27
3925.0,108.0,292.92,-33.91,0.16712099644128114,point,27
3704.0,1978.0,297.9,-35.175,0.14154804270462634,point,27
3915.0,2626.0,299.77,-34.916,0.11430249110320286,point,27
3920.0,2626.0,299.78,-34.906,0.1100711743772242,point,27
1726.0,2611.0,311.29,-31.34,4.636654804270463,point,26
53.0,2657.0,311.3,-35.165,0.5317081850533807,point,26
2157.0,2063.0,309.86,-30.313,0.3267473309608541,point,26
3947.0,3698.0,314.2,-26.297,0.3257010676156584,point,26
667.0,3075.0,312.49,-33.781,0.2254626334519573,point,26
497.0,1694.0,308.67,-34.073,0.1929181494661922,point,26
3330.0,1578.0,308.73,-27.583,0.16906405693950177,point,26
3181.0,2880.0,312.08,-28.023000000000003,0.168355871886121,point,26
2007.0,901.0,306.76,-30.519,0.15222419928825623,point,26
2002.0,1608.0,308.64,-30.622,0.13479715302491102,point,26
510.0,4004.0,315.04,-34.138000000000005,0.11944483985765125,point,26
3773.0,1933.0,309.69,-26.608,0.1171743772241993,point,26
2175.0,304.0,305.22,-30.037,0.10372241992882564,point,26
769.0,1878.0,309.21,-33.471,0.1025729537366548,point,26
3519.0,2894.0,311.94,-36.594,4.6761565836298935,point,25
3695.0,1866.0,309.04,-36.12,0.32604270462633456,point,25
3084.0,2388.0,310.46,-37.562,0.31616725978647686,point,25
3817.0,1739.0,308.69,-35.827,0.2938042704626335,point,25
1970.0,814.0,305.66,-39.904,0.2539217081850534,point,25
1326.0,1750.0,308.35,-41.523,0.21232740213523132,point,25
888.0,1017.0,306.0,-42.408,0.20525622775800714,point,25
2103.0,2733.0,311.4,-39.828,0.20367259786476868,point,25
1673.0,2711.0,311.31,-40.812,0.16104626334519573,point,25
1663.0,2710.0,311.3,-40.834,0.15737722419928826,point,25
1438.0,510.0,304.61,-41.051,0.14635231316725977,point,25
3065.0,2750.0,311.5,-37.626,0.12413523131672599,point,25
1715.0,1601.0,307.96,-40.615,0.12112811387900357,point,25
386.0,3773.0,314.58,-43.754,0.11204982206405695,point,25
951.0,2238.0,309.79,-42.433,0.10977580071174378,point,25
1586.0,4064.0,315.4,-41.00100000000001,0.10458718861209965,point,25
3588.0,2896.0,333.5106,12.7031,5.511418353885233,b'Galactic-Compact-Binary-WD'b'RUPeg',24
914.0,245.0,329.11,5.2643,0.3088505338078292,point,24
3209.0,3382.0,334.83,12.133,0.18169395017793596,point,24
2790.0,1050.0,329.8,9.88,0.17493594306049823,point,24
2687.0,1798.0,331.54,10.087,0.15770106761565836,point,24
2971.0,3813.0,335.94,11.837,0.14948754448398577,point,24
4008.0,980.0,328.92,12.528,0.11124911032028471,point,24
1887.0,3100.0,337.21,-0.022237,0.36099644128113884,point,23
1771.0,3903.0,339.05,0.16898,0.28036654804270467,point,23
1334.0,2402.0,335.97,-1.642,0.2269928825622776,point,23
137.0,54.0,331.42,-5.5943,0.17164056939501782,point,23
1449.0,3864.0,339.14,-0.5651,0.16287544483985764,point,23
3263.0,367.0,330.37,1.4993,0.1470213523131673,point,23
2340.0,3988.0,338.92,1.4772,0.13937722419928827,point,23
1341.0,2414.0,335.99,-1.6186,0.13272241992882564,point,23
