x,y,ra,dec,flux/mCrab,kind,cmosnum
2008.0,2554.0,68.467,64.635,0.5497153024911033,point,48
3286.0,320.0,55.00899999999999,63.87,0.3722064056939502,point,48
1739.0,3933.0,75.77600000000002,65.566,0.3285053380782918,point,48
1393.0,891.0,63.187,61.356,0.295423487544484,point,48
2524.0,2158.0,65.165,65.142,0.28515302491103206,point,48
3846.0,1075.0,55.93600000000001,65.98,0.18593594306049824,point,48
1717.0,3487.0,73.62899999999998,65.081,0.16145551601423488,point,48
805.0,3916.0,77.683,63.597,0.14493594306049823,point,48
674.0,2279.0,70.664,61.678,0.13993950177935943,point,48
3083.0,459.0,56.246,63.743,0.11312099644128115,point,48
3150.0,2895.0,76.553,59.021,0.4723843416370107,point,47
133.0,4044.0,85.34100000000002,53.483,0.36558718861209966,point,47
2418.0,516.0,69.07600000000001,55.027,0.3411708185053381,point,47
927.0,1566.0,75.41199999999998,53.124,0.3396049822064057,point,47
768.0,1395.0,75.087,52.63,0.3169003558718861,point,47
4082.0,3249.0,76.268,61.29,0.24762989323843418,point,47
1296.0,1425.0,74.31,53.745,0.16951957295373665,point,47
2837.0,3324.0,78.845,58.75,0.16834163701067617,point,47
1569.0,122.0,69.419,52.896,0.14650889679715304,point,47
3188.0,39.0,65.815,55.948,0.1454946619217082,point,47
432.0,114.0,79.771,63.059,0.3954092526690391,point,46
2220.0,1082.0,81.225,67.661,0.3706049822064057,point,46
2244.0,79.0,75.711,66.825,0.2610284697508897,point,46
95.0,708.0,83.145,62.799,0.23609252669039146,point,46
394.0,3297.0,95.894,64.762,0.21086476868327403,point,46
2246.0,3767.0,97.507,69.083,0.2092811387900356,point,46
839.0,3925.0,99.089,65.905,0.18161921708185053,point,46
1046.0,3018.0,93.9,66.15100000000001,0.17176156583629895,point,46
913.0,1100.0,83.75399999999998,64.847,0.14184341637010678,point,46
2122.0,897.0,80.395,67.303,0.12589323843416372,point,46
320.0,2157.0,89.99600000000002,64.165,0.11202491103202847,point,46
